code,date,source,text,stage_hit,negative
300503.SZ,20251208,互动易,有披露特斯拉产业链中国企业有绿的谐波，号称国内唯一量产精度小于15角秒超高精度谐波减速器，双环传动国内唯一RV减速器全产业链自主化，兆威机电全球首款17自由度灵巧手模组，量产直径6mm微型减速器，鸣志电器特斯拉灵巧手电机唯一国产供应商，直径8mm电机转速比传统电机快30%，柯力传感国内唯一量产0.1%FS六维力传感器等。公司号称这些方面全面领先世界有无根据？送检已四月，完成否？希望尽快公布结果！ | 尊敬的投资者，您好，敬请关注公司在法定信息披露媒体及官方平台（巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或信息，谢谢关注。,True,False
300503.SZ,20251207,互动易,请问供港应用于宏福苑火灾事件当中的外骨络装备是否有采用贵司的产品，请问贵司产品目前应用在那些行业及市场应用设备上？ | 尊敬的投资者，您好，公司产品涵盖主轴、转台、直线电机、谐波减速器、数控系统、伺服电机、驱动器、传感器、编码器、氢燃料电池空压机等数十个系列上百种产品。产品广泛应用于汽车制造、金属制品、食品饮料、3C、医药、物流等行业。公司具体产品信息可查阅公司官网，感谢您的关注。,False,False
300503.SZ,20251205,互动易,董秘你好，媒体报道近期美国政府计划大力发展人型机器人产业，并且特斯拉也在加速审厂和人型机器人图纸定型。请问，贵司的谐波减速器或者电机产品是否可以应用在人型机器人产业？最近一年是否与宇树科技、智元机器人、小鹏机器人等国内人型机器人公司有过技术交流或者产品供货等？望回复，感谢！ | 尊敬的投资者，您好。公司生产的谐波减速器、无框力矩电机、编码器、低压驱动器、六维力矩传感器等产品可应用于人形机器人。2023年，公司与宇树科技开展了合作，并实现少量转台销售，该业务未涉及人形机器人领域；截至目前，公司尚未与小鹏汽车建立销售关系。近一年来，公司已与国内多家人形机器人企业进行了技术交流，并为部分客户提供了进一步的产品与解决方案，相关合作正在积极推进中，基于公司与客户签署的保密协议，具体合作内容暂不便对外披露，相关信息请以公司后续披露的正式公告为准。\n经过公司多年的研发创新，公司现在很多机器人零部件的核心指标全面超过国际一流产品，成功实现领跑。以谐波减速器为例，公司生产的谐波减速器产品传动精度比国际主流产品提升近一倍、振动幅度比国外产品降低30%以上，可满足医疗、芯片制造等高端场景对“零晃动”的严苛需求。目前公司减速器、低压驱动器、力矩传感器、无框力矩电机、编码器已全部实现国产自研，上述产品均已实现销售。\n目前公司机器人业务形成了“N+1+3”的格局，其中“N”是指减速器、低压驱动、力矩传感器、无框力矩电机、编码器等机器人核心零部件，“1”是指以协作机器人为载体，“3”是指三大业务场景：生活美容、工厂上下料、新能源汽车充电。未来公司将持续加大投入，努力将其打造成公司第二增长曲线。感谢您对公司的关注与支持。,True,False
300503.SZ,20251114,互动易,你好，在11月14日上海证券报的报道中，汤董说到：公司机器人业务已在部分头部客户实现小批量销售，核心零部件产品逐步进入量产阶段，明年有望取得突破性进展。请问是哪几家头部客户？ | 尊敬的投资者，您好，公司具体经营情况，请以公司在法定信息披露媒体及官方平台（巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或信息为准，谢谢关注。,True,False
300503.SZ,20251110,互动易,请问公司高管，公司是否有生产电机？是属于电机行业概念吗？都有生产哪些电机，能详细介绍一下电机产品吗？ | 尊敬的投资者，您好，目前公司的产品涵盖PCB钻孔机/成型机/划片机电主轴、数控金属/玻璃雕铣机电主轴、数控车床主轴/电主轴、走芯车床电主轴、直结与皮带式机械主轴、加工中心电主轴、钻攻中心电主轴、高速内/外圆磨床主轴、木工雕铣机电主轴、高光及超精加工电主轴、超声波电主轴、液静压主轴、铣削动力头、末端执行机构、刀柄夹头、数控转台、直线电机、谐波减速器、按摩机器人核心功能部件、数控系统、伺服电机、驱动器、传感器、编码器、氢燃料电池空压机和曝气鼓风机等数十个系列上百种产品。公司的电机产品包括了机床行业用的主轴电机，伺服电机。工业自动化和机器人行业用的无框力矩电机，伺服电机。还包括各类特种电机（高真空度、防爆、高辐射类特种工况）。公司产品信息具体可查阅公司官网，感谢您的关注。,False,False
300503.SZ,20251110,互动易,"最近平台上论坛上有人发表说，公司有接到大额机器人订单是否属实？ | 尊敬的投资者，您好,截至2025年第三季度，公司转台、减速器、直线电机等功能部件实现销售收入16,834.10万元，同比增长15.69%，占营业收入的14.73%。其中，机器人业务增长主要受益于行业加速发展、下游市场需求持续提升以及公司产品竞争力的进一步增强。以及公司下半年产品迭代，质量与性能方面实现显著提升，市场竞争力持续增强，带动订单量大幅增长，目前相关产品正按计划有序交付。\n经过公司多年的研发创新，公司现在很多机器人零部件的核心指标全面超过国际一流产品，成功实现领跑。以谐波减速器为例，公司生产的谐波减速器产品传动精度比国际主流产品提升近一倍、振动幅度比国外产品降低30%以上，可满足医疗、芯片制造等高端场景对“零晃动”的严苛需求。目前公司减速器、低压驱动器、力矩传感器、无框力矩电机、编码器已全部实现国产自研。\n目前公司机器人业务形成了“N+1+3”的格局，其中“N”是指减速器、低压驱动、力矩传感器、无框力矩电机、编码器等机器人核心零部件，“1”是指以协作机器人为载体，“3”是指三大业务场景：生活美容、工厂上下料、新能源汽车充电。未来公司将持续加大投入，努力将其打造成公司第二增长曲线。\n截至目前，公司机器人核心功能部件的相关业务的销售收入较小，尚不会对公司业绩产生重大影响，敬请广大投资者谨慎决策，注意投资风险。感谢您的关注。",True,False
300503.SZ,20251110,互动易,董秘你好，今日小鹏机器人亮眼，公司是否与该公司有深度合作？谢谢！ | 尊敬的投资者，您好，公司小鹏汽车暂无直接合作，公司将持续加大市场的营销力度，不断开拓业务，谢谢关注。,True,True
300503.SZ,20251109,互动易,请问公司风光储相关设备产品主要包括应用于光伏行业的主轴与转台产品吗？发展潜力如何？谢谢 | 尊敬的投资者，您好，公司产品涵盖主轴、转台、减速器、导轨等数十个系列上百种产品。凭借在高端装备核心功能部件领域的深厚技术积累，公司研发的晶棒磨削电主轴，硅片减薄、倒角、划片等电主轴及硅片检测用高精度转台等产品已广泛应用于光伏行业，部分产品应用已延伸至半导体芯片前道加工与检测等领域。上述产品的发展前景较好，发展空间较大，感谢您的关注。,False,False
300503.SZ,20251107,互动易,公司现在主营电主轴，市场占有率世界领先。另一方面，公司计算机核心部件包括谐波减速器、六维力传感器也很强，去年相关技术取得颠覆性突破，关键指标全面领先世界。今年8月谐波减速器获维科杯新产品奖，但市场方面好像没有得到相应表现，营收、利润和股价都大大低于同行。公司已发现这个问题，把这些核心部件送国际权威单位检测，据说结果出来需要3到4个月，现在已过去3月，请问检测结果什么时候出来？如何扭转这种不利局面？ | 尊敬的投资者，您好，敬请关注公司在法定信息披露媒体及官方平台（巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或信息，谢谢关注。,False,False
300503.SZ,20251107,互动易,作为一家具有机器人完整配件体系的公司，能否借鉴其他公司的并购经验，对国内知名机器人公司进行并购。比如智元机器人被并购的案例，就值得公司去参考。谢谢！ | 尊敬的投资者，您好。感谢您的建议，公司将根据发展战略，在时机、条件和对象成熟的前提下进行适度的收购兼并，使公司形成更强的产业链协同效应以及更大的规模效应，提升自身竞争实力。谢谢关注。,False,False
300503.SZ,20251105,互动易,"请问贵公司谐波减速器、​无框力矩电机、六维力传感器是否已通过人形机器人品牌公司的验证，订单放量了吗？ | 尊敬的投资者，您好，公司生产的谐波减速器、无框力矩电机和编码器等产品可应用于人形机器人，截至2025年第三季度，公司转台、减速器、直线电机等功能部件实现销售收入16,834.10万元，同比增长15.69%，占营业收入的14.73%。其中，机器人业务增长主要受益于行业加速发展、下游市场需求持续提升以及公司产品竞争力的进一步增强，以及公司下半年产品迭代，质量与性能方面实现显著提升，市场竞争力持续增强，带动订单量大幅增长，相关产品正按计划有序交付。目前该部分销售规模尚小，对公司整体业绩影响较小，敬请广大投资者理性看待，注意投资风险。谢谢关注。",True,False
300503.SZ,20251025,互动易,请问贵公司有​五轴机床业务吗？分别为哪些客户供货？谢谢 | 尊敬的投资者，您好，公司产品涵盖PCB钻孔机/成型机/划片机电主轴、数控金属/玻璃雕铣机电主轴、数控车床主轴/电主轴、走芯车床电主轴、直结与皮带式机械主轴、加工中心电主轴、钻攻中心电主轴、高速内/外圆磨床主轴、木工雕铣机电主轴、高光及超精加工电主轴、超声波电主轴、液静压主轴、铣削动力头、末端执行机构、刀柄夹头、数控转台、直线电机、谐波减速器、按摩机器人核心功能部件、数控系统、伺服电机、驱动器、传感器、编码器、氢燃料电池空压机和曝气鼓风机等数十个系列上百种产品。其中，公司的五轴机床主轴、转台、摆头、导轨、丝杠、直线电机、驱动器及数控系统等核心部件已广泛应用于3C电子、精密模具、新能源汽车、航空航天等多个领域的五轴机床中，为高端装备制造提供可靠的技术支撑。谢谢关注。,True,False
300503.SZ,20251025,互动易,请问贵公司有五轴机床业务吗？ | 尊敬的投资者，您好，公司产品涵盖PCB钻孔机/成型机/划片机电主轴、数控金属/玻璃雕铣机电主轴、数控车床主轴/电主轴、走芯车床电主轴、直结与皮带式机械主轴、加工中心电主轴、钻攻中心电主轴、高速内/外圆磨床主轴、木工雕铣机电主轴、高光及超精加工电主轴、超声波电主轴、液静压主轴、铣削动力头、末端执行机构、刀柄夹头、数控转台、直线电机、谐波减速器、按摩机器人核心功能部件、数控系统、伺服电机、驱动器、传感器、编码器、氢燃料电池空压机和曝气鼓风机等数十个系列上百种产品。其中，公司的五轴机床主轴、转台、摆头、导轨、丝杠、直线电机、驱动器及数控系统等核心部件已广泛应用于3C电子、精密模具、新能源汽车、航空航天等多个领域的五轴机床中，为高端装备制造提供可靠的技术支撑。谢谢关注。,False,False
300503.SZ,20251014,互动易,公司公众号7月21发布的文章内提到了（在工业机器人领域，谐波减速器被誉为“关节核心”，第一刀：精度跃升：激光干涉仪实测数据显示，昊志机电减速器传动精度达30arc sec，比国际17规格以下同类减速器高66.7%，可满足高精密芯片光刻机、航天精密仪器等高端场景的严苛需求；）该产品是否可用于光刻机上？ | 尊敬的投资者。您好，公司暂无光刻机领域业务，谢谢关注。,False,True
300503.SZ,20251013,互动易,公司机器人核心零部件有没有送样给特斯拉测试？ | 尊敬的投资者，您好。截至目前，公司暂未与特斯拉形成合作，公司将持续关注机器人领域发展情况，加大研发力度和市场拓展力度，谢谢关注。,True,False
300503.SZ,20250917,互动易,公司业务上有没有和特斯拉合作？机器人核心配件都和哪些头部公司有合作？ | 尊敬的投资者，您好。公司与特斯拉暂未形成合作。公司相关业务信息，请以公司在法定信息披露媒体及官方平台（巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或信息为准。\n公司在机器人领域的产品涵盖谐波减速器、无框力钜电机、驱动器、控制系统、六维度力钜传感器、刹车机构、编码器、电磁快换模块、关节模组以及末端执行机构等机器人领域核心部件。截至目前，公司已与大族机器人、湖南沁峰机器人、广州数控、深圳众为兴等客户建立业务合作关系并已形成销售，公司与昊志大健康共同开发的按摩机器人，已成功应用于美业专业连锁机构。公司将持续关注机器人领域发展情况，加大研发力度和市场拓展力度，谢谢关注。,True,False
300503.SZ,20250917,互动易,目前，谐波减速器、关节模组等机器人核心部件已向部分人形机器人厂商送样测试，并实现初步销售，成功切入人形机器人产业链，已通过特斯拉Bot验证，获得50万套谐波减速器订单（2025 - 2028年） 。请问是否贵公司是否与特斯拉在机器人领域已有合作？ | 尊敬的投资者，您好。公司与特斯拉暂未形成合作。公司相关业务信息，请以公司在法定信息披露媒体及官方平台（巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或信息为准，谢谢关注。,True,False
300503.SZ,20250916,互动易,"您好，董秘！同花顺8月研报说公司已进入T公司供应链，请问是否属实。其它公司机器人业务都已有实质性的进展，昊志机电的送样结果如何，有没有达成实质性的合作？ | 答：尊敬的投资者，您好。\n（1）公司与特斯拉暂未形成合作。公司相关业务信息，请以公司在法定信息披露媒体及官方平台（巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或信息为准。\n（2）2025年上半年，公司机器人核心功能部件实现销售收入1,221.03万元，同比增长27%，占主营业务收入的比重为1.74%。主要受益于产业加速发展、下游市场需求增长，以及公司产品竞争力的增强。与此同时，下半年公司产品迭代，质量和性能大幅提升，公司产品竞争力增强，订单量大幅增加，目前按照计划交付中。\n经过公司多年的研发创新，公司现在很多机器人零部件的核心指标全面超过国际一流产品，成功实现领跑。以谐波减速器为例，公司生产的谐波减速器产品传动精度比国际主流产品提升近一倍、振动幅度比国外产品降低30%以上，可满足医疗、芯片制造等高端场景对“零晃动”的严苛需求。目前公司减速器、低压驱动器、力矩传感器、无框力矩电机、编码器已全部实现国产自研。\n目前公司机器人业务形成了“N+1+3”的格局，其中“N”是指减速器、低压驱动、力矩传感器、无框力矩电机、编码器等机器人核心零部件，“1”是指以协作机器人为载体，“3”是指三大业务场景：生活美容、工厂上下料、新能源汽车充电。未来公司将持续加大投入，努力将其打造成公司第二增长曲线。\n公司将持续跟踪机器人领域的技术趋势与市场机会，扎实推进研发与市场拓展工作，努力把握发展机遇。感谢您对公司的关注与支持。",True,False
300503.SZ,20250915,互动易,看到公司在充电机器人方面有相关的布局，请问是如何考虑的，目前的发展情况如何？ | 尊敬的投资者，您好，公司已在充电机器人领域开展产品研发和市场布局，目前已测试并开始小批量交付。该部分业务目前对公司整体业绩影响较小，敬请投资者注意风险，谢谢关注。,True,False
300503.SZ,20250915,互动易,公司和华为公司有合作吗？建议公司在精密制造方面的优势和华为软件方面优势，强强联合开发人型机器人。 | 尊敬的投资者，您好。感谢您的建议，公司业务情况具体可关注公司在法定信息披露媒体及官方平台（巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或信息，公司将积极把握市场发展机遇，加大力度做好机器人核心功能部件的研发、销售和推广工作，不断提升公司的盈利能力和产品的市场竞争力。谢谢关注。,True,False
300503.SZ,20250913,互动易,您好，董秘！广东省机器人协会执行会长任玉桐在接受上海证券报记者专访时表示昊志机电的机器人产品已进入ABB供应链，请问是否属实？ | 尊敬的投资者，您好，公司具体经营情况，请以公司在法定信息披露媒体及官方平台（巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或信息为准，谢谢关注。,False,False
300503.SZ,20250913,互动易,"您好，董秘！同花顺8月研报说公司已进入T公司供应链，请问是否属实。其它公司机器人业务都已有实质性的进展，昊志机电的送样结果如何，有没有达成实质性的合作？ | 答：尊敬的投资者，您好。\n（1）公司与特斯拉暂未形成合作。公司相关业务信息，请以公司在法定信息披露媒体及官方平台（巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或信息为准。\n（2）2025年上半年，公司机器人核心功能部件实现销售收入1,221.03万元，同比增长27%，占主营业务收入的比重为1.74%。主要受益于产业加速发展、下游市场需求增长，以及公司产品竞争力的增强。与此同时，下半年公司产品迭代，质量和性能大幅提升，公司产品竞争力增强，订单量大幅增加，目前按照计划交付中。\n经过公司多年的研发创新，公司现在很多机器人零部件的核心指标全面超过国际一流产品，成功实现领跑。以谐波减速器为例，公司生产的谐波减速器产品传动精度比国际主流产品提升近一倍、振动幅度比国外产品降低30%以上，可满足医疗、芯片制造等高端场景对“零晃动”的严苛需求。目前公司减速器、低压驱动器、力矩传感器、无框力矩电机、编码器已全部实现国产自研。\n目前公司机器人业务形成了“N+1+3”的格局，其中“N”是指减速器、低压驱动、力矩传感器、无框力矩电机、编码器等机器人核心零部件，“1”是指以协作机器人为载体，“3”是指三大业务场景：生活美容、工厂上下料、新能源汽车充电。未来公司将持续加大投入，努力将其打造成公司第二增长曲线。\n公司将持续跟踪机器人领域的技术趋势与市场机会，扎实推进研发与市场拓展工作，努力把握发展机遇。感谢您对公司的关注与支持。",True,False
300503.SZ,20250912,互动易,"贵司已攻克所有机器人核心部件，是否有向人形机器人整机领域拓展，目前在人形机器人领域有无具体规划，请详细回复，不要敷衍转移问题昊志机电? | 尊敬的投资者，您好，2025年上半年，公司机器人核心功能部件实现销售收入1,221.03万元，同比增长27%，占主营业务收入的比重为1.74%。主要受益于产业加速发展、下游市场需求增长，以及公司产品竞争力的增强。与此同时，下半年公司产品迭代，质量和性能大幅提升，公司产品竞争力增强，订单量大幅增加，目前按照计划交付中。\n经过公司多年的研发创新，公司现在很多机器人零部件的核心指标全面超过国际一流产品，成功实现领跑。以谐波减速器为例，公司生产的谐波减速器产品传动精度比国际主流产品提升近一倍、振动幅度比国外产品降低30%以上，可满足医疗、芯片制造等高端场景对“零晃动”的严苛需求。目前公司减速器、低压驱动器、力矩传感器、无框力矩电机、编码器已全部实现国产自研。\n目前公司机器人业务形成了“N+1+3”的格局，其中“N”是指减速器、低压驱动、力矩传感器、无框力矩电机、编码器等机器人核心零部件，“1”是指以协作机器人为载体，“3”是指三大业务场景：生活美容、工厂上下料、新能源汽车充电。未来公司将持续加大投入，努力将其打造成公司第二增长曲线。\n截至目前，公司机器人核心功能部件的相关业务的销售收入较小，尚不会对公司业绩产生重大影响，敬请广大投资者谨慎决策，注意投资风险。感谢您的关注。",True,False
300503.SZ,20250910,互动易,公司和华为公司有合作吗？建议公司在精密制造方面的优势和华为软件方面优势，强强联合开发人型机器人。 | 尊敬的投资者，您好。感谢您的建议，公司业务情况具体可关注公司在法定信息披露媒体及官方平台（巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或信息，公司将积极把握市场发展机遇，加大力度做好机器人核心功能部件的研发、销售和推广工作，不断提升公司的盈利能力和产品的市场竞争力。谢谢关注。,True,False
300503.SZ,20250908,互动易,今年贵司欲参加上海工博会机器人展9月23日-27日，去年参加了吗？ | 尊敬的投资者，您好。公司于去年同期参加了在上海举办的工博会，并持续关注和评估各类外部展会机会。我们积极通过展会平台展示公司产品，致力于开拓更多合作机会，延伸客户渠道，以促进公司业务增长，感谢您对公司的关注与支持。,True,False
300503.SZ,20250904,互动易,"您好，董秘。贵公司的人形机器人业务一直出于送样阶段。请问有没有通过头部厂商的测试？有没有潜在的合作意向？和其它同行比，贵司的机器人业务竞争力如何？广东本土机器人公司有没有和贵司深度绑定？ | 尊敬的投资者，您好。\n（1）公司一直密切关注机器人领域的发展情况，并积极推进相关产品的测试与客户对接。截至目前，公司生产的谐波减速器、关节模组等机器人核心部件产品在向部分人形机器人厂商送样测试，公司积极跟进并持续关注机器人相关产品送至客户端的测试进程，相关测试结果与后续进展请关注公司在法定信息披露媒体及官方平台（巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或信息为准，该部分业务对公司整体业绩影响较小，敬请广大投资者理性看待，注意投资风险。\n（2）2025年上半年，公司机器人核心功能部件实现销售收入1,221.03万元，同比增长27%，占主营业务收入的比重为1.74%。主要受益于产业加速发展、下游市场需求增长，以及公司产品竞争力的增强。与此同时，下半年公司产品迭代，质量和性能大幅提升，公司产品竞争力增强，订单量大幅增加，目前按照计划交付中。\n经过公司多年的研发创新，公司现在很多机器人零部件的核心指标全面超过国际一流产品，成功实现领跑。以谐波减速器为例，公司生产的谐波减速器产品传动精度比国际主流产品提升近一倍、振动幅度比国外产品降低30%以上，可满足医疗、芯片制造等高端场景对“零晃动”的严苛需求。目前公司减速器、低压驱动器、力矩传感器、无框力矩电机、编码器已全部实现国产自研。\n目前公司机器人业务形成了“N+1+3”的格局，其中“N”是指减速器、低压驱动、力矩传感器、无框力矩电机、编码器等机器人核心零部件，“1”是指以协作机器人为载体，“3”是指三大业务场景：生活美容、工厂上下料、新能源汽车充电。未来公司将持续加大投入，努力将其打造成公司第二增长曲线。\n感谢您的关注。",True,False
300503.SZ,20250903,互动易,贵公司和宇树科技有业务往来吗？ | 尊敬的投资者，您好。公司于2023年与宇树形成合作并向其销售少量转台，未涉及人形机器人领域，截至目前，公司与宇树交易金额较小，该部分尚不会对公司业绩产生重大影响，敬请广大投资者谨慎决策，注意投资风险。感谢您的关注。,True,False
300503.SZ,20250901,互动易,"周末有消息称六维力传感器和力矩传感器需求大增，公司相关产品销量是否有所增长？主要客户有哪些？ | 尊敬的投资者，您好，2025年上半年，公司机器人核心功能部件实现销售收入1,221.03万元，同比增长27%，占主营业务收入的比重为1.74%。主要受益于产业加速发展、下游市场需求增长，以及公司产品竞争力的增强。与此同时，下半年公司产品迭代，质量和性能大幅提升，公司产品竞争力增强，订单量大幅增加，目前按照计划交付中。截至目前，公司机器人核心功能部件的相关业务的销售收入较小，尚不会对公司业绩产生重大影响，敬请广大投资者谨慎决策，注意投资风险。感谢您的关注。",True,False
300503.SZ,20250818,互动易,贵司内部员工称，公司已与人形机器人厂家合作，相关产品已经定制送样完成，关节模组等产品今年小批量出货，情况是否属实，目前在人形机器人领域有无具体规划。 | 尊敬的投资者，您好！公司一直密切关注机器人领域的发展情况，并积极推进相关产品的测试与客户对接。截至目前，公司生产的谐波减速器、关节模组等机器人核心部件产品在向部分人形机器人厂商送样测试，该部分业务对公司整体业绩影响较小，敬请广大投资者理性看待，注意投资风险。公司将持续跟踪机器人领域的技术趋势与市场机会，扎实推进研发与市场拓展工作，努力把握发展机遇。感谢您对公司的关注与支持！,True,False
300503.SZ,20250815,互动易,请问公司从2023开始与宇树形成合作是否属实？请及时回复，谢谢！ | 尊敬的投资者，您好。公司于2023年与宇树形成合作并向其销售少量转台，未涉及人形机器人领域，截至目前，公司与宇树交易金额较小，敬请投资者注意投资风险。谢谢关注。,True,False
300503.SZ,20250813,互动易,董秘你好，祝贺贵司的谐波减速器荣获“维科杯”优秀产品奖，贵司获奖的谐波减速器传动精度达到30弧秒，振动峰值做到了6mm²/秒，这个数据比日本哈默科谐波减速器的产品参数还好，请问贵司在什么测试条件下实现了以上的效果？ | 尊敬的投资者，您好，关于公司减速器产品的关键性能测试条件如下：\n（1）传动精度：使用激光干涉仪测试的空载静态精度，±360°运动范围。\n（2）振动：负载重量13.65kg，臂长96mm，转动惯量66568kg*mm^2，正反运动360°。\n（3）转速从1000rpm~5000rpm，在负载末端（96mm）吸附振动传感器收集振动信号。\n基于上述严格测试条件，公司谐波减速器产品在核心性能上实现了显著提升，传动精度的显著优化，确保了动力传递的更高精准度，而对振动的有效抑制则增强了设备运行的稳定性。这些核心性能的突破，有力增强了公司产品的市场竞争力，为客户提供了更高价值、更优性价比的使用体验。感谢您对公司的关注与支持。,True,False
300503.SZ,20250805,互动易,市场传言公司将参与2025年8月8日世界机器人大会，公司将在大会上首发【扭矩密度提升30%的旋转执行器】。请董秘简单解析一下该产品的市场前景和市场应用领域，以及该产品在国内和国际技术方面是否处于行业领先地位？ | 尊敬的投资者，您好。\n（1）公司自研减速器实现三大核心技术的颠覆性突破，性能指标全面领先：\n①精度跃升：激光干涉仪实测数据显示，公司研发的减速器传动精度达30arc sec，比国际17规格以下同类减速器高66.7%，可满足高精密芯片光刻机、航天精密仪器等高端场景的严苛需求；\n②振动控制：振动计实测振动峰值仅6mm/s，比国际17规格以下同类减速器低60%，大幅提升设备运行稳定性；\n③静音技术：噪音分贝值降至58dB，较国际17规格以下同类减速器低17dB，达到正常交谈标准。\n（2）公司未参展2025年8月8日举行的世界机器人大会，但公司将参展9月上海工博会及后续的德国EMO展等。\n关于公司的产品研发动态、技术进展及参展信息，请关注公司在法定信息披露媒体及官方平台（巨潮资讯网、公司官网、官方认证微信公众号等）发布的公告或信息。敬请广大投资者注意风险，感谢您对公司的关注与支持。,False,False
300503.SZ,20250805,互动易,董秘你好：目前大部分公司都在给人形机器人公司送样测试，但是咱们公司始终停留在按摩机器人层面上。请问：（1）公司没有给人形机器人公司配套生产零部件的能力吗？（2）公司没有考虑朝人形机器人方向发展和布局吗？（3）公司究竟有没有给人形机器人公司送样测试？（4）给哪些人形机器人公司送样测试了？\n请董秘真诚回复上面3个提问，不要含糊其辞，混淆视听。 | 尊敬的投资者，您好。公司生产的谐波减速器、无框力矩电机和编码器等产品可应用于人形机器人，公司生产的谐波减速器、关节模组等机器人核心部件产品在向部分人形机器人厂商送样测试的同时，已实现部分产品的初步销售。目前该部分销售规模尚小，对公司整体业绩影响较小，敬请广大投资者理性看待，注意投资风险。公司将持续跟踪机器人领域的技术趋势与市场机会，扎实推进研发与市场拓展工作，努力把握发展机遇。感谢您对公司的关注与支持！,True,False
300503.SZ,20250805,互动易,贵公司回复说产品尚未应用于人形机器人领域，既然尚未应用，你们是如何得出谐波减速器和电机可应用于人形机器人的？用了才知道行不行，没用你们就知道行？你们靠猜想吗？你们的回复不自相矛盾吗？ | 尊敬的投资者，您好！公司一直密切关注机器人领域的发展情况，并积极推进相关产品的测试与客户对接。截至目前，公司生产的谐波减速器、关节模组等机器人核心部件产品在向部分人形机器人厂商送样测试，该部分业务对公司整体业绩影响较小，敬请广大投资者理性看待，注意投资风险。公司将持续跟踪机器人领域的技术趋势与市场机会，扎实推进研发与市场拓展工作，努力把握发展机遇。感谢您对公司的关注与支持！,True,False
300503.SZ,20250726,互动易,董秘老师您好，请问公司是否和宇树，云深处，华为，众擎机器人合作？pcb业务是和哪家企业合作？ | 尊敬的投资者，您好。（1）公司与云深处，华为，众擎机器人暂未形成合作。（2）公司于2023年与宇树形成合作，但未涉及人形机器人领域，截至目前，公司与宇数交易金额较小，敬请投资者注意投资风险。（3）PCB领域公司主要与大族数控和台湾大量等企业合作，具体业务开展情况可关注公司定期报告、官网以及公众号发布的信息，谢谢关注。,True,False
300503.SZ,20250724,互动易,"请问贵司机器人相关订单排期如何？订单量多吗 | 尊敬的投资者，您好，截至2025年上半年，公司机器人核心功能部件实现销售收入1,221.03万元，同比增长127%，公司业务开展具体情况可关注公司定期报告，谢谢关注。",True,False
300503.SZ,20250724,互动易,请问公司子公司infranor 生产的伺服电机，驱动器，不能适配人形机器人吗？这个子公司没有朝着人形机器人方向研发产品吗？以后人形机器人是最大的增量，子公司infranor 都没有产品可用于人形机器人？ | 尊敬的投资者，您好，公司瑞士infranor集团产品目前在机器人方面的应用主要在移动和工业机器人领域（AGC/AMR、机床机器人等），公司将持续关注机器人领域发展情况，加大研发力度和市场拓展力度，谢谢关注。,False,False
300503.SZ,20250716,互动易,"你好董秘，作为投资者想问一下，我们公司的减速器和六维度矩传感器可以用于人形机器人吗？公司还有其他的产品可以用于人形机器人和工业机器人吗？ | 公司生产的谐波减速器、无框力矩电机和编码器等产品可应用于人形机器人。截至目前，公司上述产品尚未应用于在人型机器人领域，也没有签署相关协议，敬请注意投资风险。截至2025年上半年，公司机器人核心功能部件实现销售收入1,221.03万元，同比增长127%，公司将持续关注机器人领域发展情况。谢谢关注。",False,False
300503.SZ,20250714,互动易,请问贵司有智元机器人的零部件订单吗？ | 尊敬的投资者，您好，截至目前，公司与智元机器人暂未形成合作，谢谢关注。,True,False
300503.SZ,20250709,互动易,请问贵司机器人零部件有无供货擎天柱？ | 尊敬的投资者，您好，截至目前，公司与擎天柱暂未形成合作，谢谢关注。,True,False
300503.SZ,20250703,互动易,"空心杯电机在人形机器人关节应用中，如何解决高频振动、寿命衰减问题？已量产电机的扭矩, 响应速度是否满足特斯拉 ,小米需求？ | 尊敬的投资者，您好，公司目前无空心杯电机产品，谢谢关注。",True,False
300503.SZ,20250522,互动易,董秘您好！公司六维力传感器性能优异，有产能储备吗？ | 尊敬的投资者，您好，公司目前已有六维力矩传感器技术储备。未来，公司将根据市场需求安排生产计划，谢谢关注。,True,False
300503.SZ,20250402,互动易,董秘您好：媒体报道八大类按摩手法，昊志机电助力外骨骼按摩机器人上岗属实？ | 尊敬的投资者，您好，公司业务开展情况具体可关注公司定期报告、官网以及公众号发布的信息，谢谢关注。,False,False
300503.SZ,20250402,互动易,董秘您好：公司生产的外骨骼按摩机器人实现商业化应用？ | 尊敬的投资者，您好，公司目前没有产品应用在外骨骼机器人，谢谢关注。,False,False
300503.SZ,20250402,互动易,董秘您好：贵公司在外骨骼机器人方面有布局医疗服务机器人？ | 尊敬的投资者，您好，公司目前没有产品应用在外骨骼机器人，谢谢关注。,False,False
300503.SZ,20250402,互动易,董秘您好：外骨骼机器人应用范围广，贵公司在外骨骼机器人方面有布局医疗服务机器人？ | 尊敬的投资者，您好，公司目前没有产品应用在外骨骼机器人，谢谢关注。,False,False
