ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
002472.SZ,20240709,20240630,略增,22.08,27.51,45000.0,47000.0,36859.74,20240709,预计:净利润45000-47000,公司业绩增长的主要原因：1、控股子公司浙江环驱科技有限公司（以下简称“环驱科技”）已成功转型至智能驱动机构的新兴领域，超越“民生齿轮”传统定位，覆盖智能办公、智能汽车、智能家居及未来生活等多个领域。报告期内，智能家居业务尤为亮眼，营收和利润同比增长显著，引领公司智能驱动机构业务迈向高速增长轨道。同时，环驱科技依托母公司在汽车市场的资源优势与协同效应，积极扩展智能汽车部件驱动业务，彰显出强势的发展潜力。2、新能源汽车齿轮业务的强劲增长是公司业绩增长的主要动力，这既得益于下游需求的增长带动，更是源于自身强大的市场竞争力。,1
002472.SZ,20240709,20240630,略增,22.08,27.51,45000.0,47000.0,36859.74,20240709,预计:净利润45000-47000,公司业绩增长的主要原因：1、控股子公司浙江环驱科技有限公司（以下简称“环驱科技”）已成功转型至智能驱动机构的新兴领域，超越“民生齿轮”传统定位，覆盖智能办公、智能汽车、智能家居及未来生活等多个领域。报告期内，智能家居业务尤为亮眼，营收和利润同比增长显著，引领公司智能驱动机构业务迈向高速增长轨道。同时，环驱科技依托母公司在汽车市场的资源优势与协同效应，积极扩展智能汽车部件驱动业务，彰显出强势的发展潜力。2、新能源汽车齿轮业务的强劲增长是公司业绩增长的主要动力，这既得益于下游需求的增长带动，更是源于自身强大的市场竞争力。,0
002472.SZ,20240304,20240331,略增,22.75,34.44,21000.0,23000.0,17107.77,20240304,预计:净利润21000-23000,业绩增长的主要原因：1、作为客户研发的创新伙伴，公司依托自身多年的高精密齿轮制造经验以及研发能力，持续为客户赋能并提供齿轮解决方案，以“研发先行、研产一体”的发展战略相继获得包括丰田、某欧洲知名豪华品牌车企在内的优质新能源汽车电驱动齿轮和小总成项目；随着下游客户对电驱动齿轮转速、扭矩密度、噪音和品质稳定性的要求日益提升，公司在新能源汽车齿轮领域的竞争优势愈发显著。此外，公司在全球市场的竞争力逐渐赢得海外客户的肯定，已定点项目分阶段进入批量生产，促进公司新能源汽车齿轮业务的持续增长。2、2022年，公司投资设立子公司浙江环驱科技有限公司，积极布局民生齿轮及其相关零部件业务，并通过浙江环驱科技有限公司成功收购深圳市三多乐智能传动有限公司，在收购完成后对其不断进行内部业务整合、企业文化融合以及市场开拓，凭借着自身积累多年的设计能力、运营与制造能力，公司在智能家居和汽车领域的业务份额得到持续提升，进一步助力公司业绩稳步增长。3、公司经营团队始终致力于内部流程创新活动，通过工艺优化、流程改善等举措提高生产效率、实现内部降本提效，从而提升公司的经营业绩。,1
002472.SZ,20240304,20240331,略增,22.75,34.44,21000.0,23000.0,17107.77,20240304,预计:净利润21000-23000,业绩增长的主要原因：1、作为客户研发的创新伙伴，公司依托自身多年的高精密齿轮制造经验以及研发能力，持续为客户赋能并提供齿轮解决方案，以“研发先行、研产一体”的发展战略相继获得包括丰田、某欧洲知名豪华品牌车企在内的优质新能源汽车电驱动齿轮和小总成项目；随着下游客户对电驱动齿轮转速、扭矩密度、噪音和品质稳定性的要求日益提升，公司在新能源汽车齿轮领域的竞争优势愈发显著。此外，公司在全球市场的竞争力逐渐赢得海外客户的肯定，已定点项目分阶段进入批量生产，促进公司新能源汽车齿轮业务的持续增长。2、2022年，公司投资设立子公司浙江环驱科技有限公司，积极布局民生齿轮及其相关零部件业务，并通过浙江环驱科技有限公司成功收购深圳市三多乐智能传动有限公司，在收购完成后对其不断进行内部业务整合、企业文化融合以及市场开拓，凭借着自身积累多年的设计能力、运营与制造能力，公司在智能家居和汽车领域的业务份额得到持续提升，进一步助力公司业绩稳步增长。3、公司经营团队始终致力于内部流程创新活动，通过工艺优化、流程改善等举措提高生产效率、实现内部降本提效，从而提升公司的经营业绩。,0
002472.SZ,20240109,20231231,略增,37.44,40.87,80000.0,82000.0,58208.5,20240109,预计:净利润80000-82000,公司始终坚持聚焦主业，紧密围绕公司发展战略和经营管理目标开展各项运营工作，积极推动高精密制造平台化延伸。报告期内，公司重型卡车自动变速箱齿轮业务、新能源汽车齿轮业务等均呈现良好增长态势；此外，公司持续推动内部降本增效、自主创新等工作，有效提升制造能力，降低单位成本，推动公司业绩稳步增长。,1
002472.SZ,20240109,20231231,略增,37.44,40.87,80000.0,82000.0,58208.5,20240109,预计:净利润80000-82000,公司始终坚持聚焦主业，紧密围绕公司发展战略和经营管理目标开展各项运营工作，积极推动高精密制造平台化延伸。报告期内，公司重型卡车自动变速箱齿轮业务、新能源汽车齿轮业务等均呈现良好增长态势；此外，公司持续推动内部降本增效、自主创新等工作，有效提升制造能力，降低单位成本，推动公司业绩稳步增长。,0
002527.SZ,20260120,20251231,扭亏,101.7356,102.6034,500.0,750.0,-28807.98,20260120,预计:净利润500-750,报告期内，本公司主要因资产减值减少以及政府奖励等非经常性损益增加，实现了扭亏为盈。,0
002527.SZ,20250715,20250630,扭亏,108.2664,112.2663,155.0,230.0,-1875.05,20250715,预计:净利润155-230,1、报告期内，公司积极响应市场需求，强化产品和方案竞争力，实现了营业收入的稳步提升；2、报告期内，公司通过强化全面预算管理，开源节流，实现了公司经营费用效率的提升；3、报告期内，提升了资金周转效率，降低了融资规模，同时整合了银行资源降低融资利率，实现了融资成本的下降。,0
002527.SZ,20250118,20241231,续亏,3.1749,51.1917,-36700.0,-18500.0,-37903.39,20250118,预计:净利润-36700--18500,公司本期整体亏损较上年同期减少的主要原因：1、根据《企业会计准则》《股票上市规则》等有关规定以及结合目前市场经营环境，基于谨慎性原则，公司拟对公司前期收购股权形成的商誉以及其他各项资产进行减值测试，预计本期计提金额较上年同期相比减少，最终减值金额将由公司聘请的具备证券期货从业资格的评估机构及审计机构进行评估和审计后确定。2、报告期内，公司坚持全流程精细化管理，加强组织能力建设、人才梯队建设以及成本管控，公司毛利率和净利率有所提升。,0
002527.SZ,20240711,20240630,首亏,-118.29,-109.85,-2270.0,-1222.0,12408.26,20240711,预计:净利润-2270--1222,"1、报告期内，公司积极推进精益化管理，实施降本增效措施，规范公司治理。但一方面由于公司电梯控制产品及系统业务与房地产行业相关。报告期内，房地产行业竣工面积下降，房地产行业景气度欠佳，公司电梯控制产品及系统业务收入下滑导致利润有所减少。另一方面由于工业机器人系统行业竞争激烈，公司部分订单确认收入的时点因客户的整体固定资产投资放缓而推迟，公司工业机器人系统业务收入下降导致利润下降。但公司工业机器人本体业务基本持平。2、去年同期公司确认了转让孙公司的股权投资收益14,888.17万元，报告期内未有相关事项。",1
002527.SZ,20240711,20240630,首亏,-118.29,-109.85,-2270.0,-1222.0,12408.26,20240711,预计:净利润-2270--1222,"1、报告期内，公司积极推进精益化管理，实施降本增效措施，规范公司治理。但一方面由于公司电梯控制产品及系统业务与房地产行业相关。报告期内，房地产行业竣工面积下降，房地产行业景气度欠佳，公司电梯控制产品及系统业务收入下滑导致利润有所减少。另一方面由于工业机器人系统行业竞争激烈，公司部分订单确认收入的时点因客户的整体固定资产投资放缓而推迟，公司工业机器人系统业务收入下降导致利润下降。但公司工业机器人本体业务基本持平。2、去年同期公司确认了转让孙公司的股权投资收益14,888.17万元，报告期内未有相关事项。",0
002527.SZ,20240131,20231231,续亏,68.15,76.9,-33660.0,-24411.0,-105695.15,20240131,预计:净利润-33660--24411,"公司本期整体亏损较上年同期减少的主要原因：1、根据《会计监管风险提示第8号—商誉减值》《企业会计准则第8号—资产减值》及相关会计政策规定，基于谨慎性原则，公司拟对公司前期收购股权形成的商誉进行减值测试，预计本期计提金额较同期相比减少，截至目前，相关减值测试工作尚在进行中，最终商誉减值准备计提金额将由公司聘请的具备证券期货从业资格的评估机构及审计机构进行评估和审计后确定。2、报告期内，公司坚持聚焦战略规划，有效落实年度经营目标，营业收入较去年增长，经营层加强经营管理，大力推行降本增效措施，综合盈利能力有所提升。3、本报告期内预计非经常性损益对归属于上市公司股东的净利润的影响金额约为14,686.90万元，主要为转让孙公司股权所致。",1
002527.SZ,20240131,20231231,续亏,68.15,76.9,-33660.0,-24411.0,-105695.15,20240131,预计:净利润-33660--24411,"公司本期整体亏损较上年同期减少的主要原因：1、根据《会计监管风险提示第8号—商誉减值》《企业会计准则第8号—资产减值》及相关会计政策规定，基于谨慎性原则，公司拟对公司前期收购股权形成的商誉进行减值测试，预计本期计提金额较同期相比减少，截至目前，相关减值测试工作尚在进行中，最终商誉减值准备计提金额将由公司聘请的具备证券期货从业资格的评估机构及审计机构进行评估和审计后确定。2、报告期内，公司坚持聚焦战略规划，有效落实年度经营目标，营业收入较去年增长，经营层加强经营管理，大力推行降本增效措施，综合盈利能力有所提升。3、本报告期内预计非经常性损益对归属于上市公司股东的净利润的影响金额约为14,686.90万元，主要为转让孙公司股权所致。",0
000678.SZ,20260131,20251231,续亏,-27.23,-27.23,-4500.0,-4500.0,-3536.92,20260131,预计:净利润-4500,公司本报告期业绩亏损，主要是受境外子公司亏损增加影响所致。报告期内，国内公司继续保持了营业收入同比增加，盈利水平同比提升的良好势头。境外波兰工厂受地缘政治因素持续影响，营收有所下降，成本费用居高不下，效益继续下滑。公司已积极采取措施，调整波兰工厂领导班子，优化管理架构，制定改革方案，落实整改计划，全力扭转波兰工厂不利局面。,1
000678.SZ,20260131,20251231,续亏,-27.23,-27.23,-4500.0,-4500.0,-3536.92,20260131,预计:净利润-4500,公司本报告期业绩亏损，主要是受境外子公司亏损增加影响所致。报告期内，国内公司继续保持了营业收入同比增加，盈利水平同比提升的良好势头。境外波兰工厂受地缘政治因素持续影响，营收有所下降，成本费用居高不下，效益继续下滑。公司已积极采取措施，调整波兰工厂领导班子，优化管理架构，制定改革方案，落实整改计划，全力扭转波兰工厂不利局面。,0
000678.SZ,20250715,20250630,续亏,-4.79,-4.79,-1300.0,-1300.0,-1240.6,20250715,预计:净利润-1300,本报告期预计公司净利润为负，其中：襄阳工厂市场结构、产品结构进一步优化调整，盈利能力不断增强；波兰工厂受地缘政治持续影响，市场需求萎缩、成本费用居高不下，效益继续下滑。公司已积极采取措施，调整波兰工厂领导班子，制定改革方案，推进、落实整改计划，全力扭转波兰工厂不利局面。,0
000678.SZ,20250122,20241231,续亏,34.85,34.85,-3500.0,-3500.0,-5372.17,20250122,预计:净利润-3500,本报告期公司业绩亏损，但幅度减小。一是国内公司业绩提升、扭亏为盈。国内公司在乘用车市场和海外市场开拓取得显著成效，营业收入同比增加，其中海外市场近几年持续增长；公司管理效能提升，综合降本取得实效，效益有较大增长。二是境外子公司亏损增加。境外波兰工厂受地缘政治持续影响，成本费用居高不下，效益继续下滑。公司已积极采取措施，调整波兰工厂领导班子，制定改革方案，落实整改计划，全力扭转波兰工厂不利局面。,0
000678.SZ,20240710,20240630,续亏,65.89,65.89,-1350.0,-1350.0,-3957.83,20240710,预计:净利润-1350,本报告期预计公司净利润为负，亏损原因主要是海外工厂受俄乌冲突持续影响，生产经营成本居高不下。但报告期内国内工厂市场结构、产品结构进一步优化调整，上半年实现扭亏为盈。,1
000678.SZ,20240710,20240630,续亏,65.89,65.89,-1350.0,-1350.0,-3957.83,20240710,预计:净利润-1350,本报告期预计公司净利润为负，亏损原因主要是海外工厂受俄乌冲突持续影响，生产经营成本居高不下。但报告期内国内工厂市场结构、产品结构进一步优化调整，上半年实现扭亏为盈。,0
000678.SZ,20240125,20231231,续亏,66.2864,66.2864,-4200.0,-4200.0,-12457.88,20240125,预计:净利润-4200,"本报告期公司业绩亏损,主要是境外子公司受俄乌冲突影响,成本费用增加.但亏损幅度大幅缩小,主要是国内公司乘用车及海外市场开拓取得成效,境内公司营业收入同比增加,公司管理效能提升,综合降本取得实效.",1
000678.SZ,20240125,20231231,续亏,66.2864,66.2864,-4200.0,-4200.0,-12457.88,20240125,预计:净利润-4200,"本报告期公司业绩亏损,主要是境外子公司受俄乌冲突影响,成本费用增加.但亏损幅度大幅缩小,主要是国内公司乘用车及海外市场开拓取得成效,境内公司营业收入同比增加,公司管理效能提升,综合降本取得实效.",0
000678.SZ,20240124,20231231,续亏,66.2864,66.2864,-4200.0,-4200.0,-12457.88,20240124,预计净利润-4200万,本报告期公司业绩亏损，主要是境外子公司受俄乌冲突影响，成本费用增加。但亏损幅度大幅缩小，主要是国内公司乘用车及海外市场开拓取得成效，境内公司营业收入同比增加，公司管理效能提升，综合降本取得实效。,0
300585.SZ,20260130,20251231,续亏,-699.4357,-605.3844,-6800.0,-6000.0,-850.6,20260130,预计:净利润-6800--6000,"1、报告期内，归属于上市公司股东的净利润变动主要受非经常性损益影响，2025年非经常性损益金额预计-5,850万元至-5,350万元（最终数据以经审计的财务报告为准），主要原因是针对投资者诉讼案件整体计提了预计负债。2、报告期内，面对汽车电子行业的激烈竞争，公司持续聚焦并深耕主业，紧抓产品创新与技术升级，积极拓展市场并加大客户协同合作，营业收入同比增长约6%；深入推进系列降本增效专项工作，提升生产经营效率及组织效能，加强成本费用精细化管控，并加大分子公司管理力度，持续优化分子公司资产结构，逐步改善公司整体经营成效，扣除非经常性损益后的净利润实现同比减亏。",1
300585.SZ,20260130,20251231,续亏,-699.4357,-605.3844,-6800.0,-6000.0,-850.6,20260130,预计:净利润-6800--6000,"1、报告期内，归属于上市公司股东的净利润变动主要受非经常性损益影响，2025年非经常性损益金额预计-5,850万元至-5,350万元（最终数据以经审计的财务报告为准），主要原因是针对投资者诉讼案件整体计提了预计负债。2、报告期内，面对汽车电子行业的激烈竞争，公司持续聚焦并深耕主业，紧抓产品创新与技术升级，积极拓展市场并加大客户协同合作，营业收入同比增长约6%；深入推进系列降本增效专项工作，提升生产经营效率及组织效能，加强成本费用精细化管控，并加大分子公司管理力度，持续优化分子公司资产结构，逐步改善公司整体经营成效，扣除非经常性损益后的净利润实现同比减亏。",0
300585.SZ,20250122,20241231,首亏,-283.7602,-226.3351,-960.0,-660.0,522.42,20250122,预计:净利润-960--660,"报告期内，公司业绩变动主要原因如下：1、报告期内，公司主营产品销售均价有所下降，加之受部分客户相关车型销量有所下滑、订单延迟等因素影响，公司营业收入下降约10%，综合毛利率有所下滑。此外，部分子公司新业务开展产生费用化支出约2,200万元，对公司净利润影响较大。2、后续公司将持续深耕汽车电子主业，一方面，以市场为导向，针对不同的客户群体及市场区域采取差异化的营销手段，强化客户关系，为客户持续提供有价值的服务；另一方面，根据客户需求进行定制化研发新产品及推进现有产品迭代升级，同时深化降本增效等措施，提升盈利能力。对于部分尚未实现收益的非主营业务，结合行业及公司情况控制投资节奏，并采取降本增效措施，降低对公司净利润的影响。",0
300585.SZ,20240130,20231231,预减,-72.18,-58.37,550.0,823.0,1977.16,20240130,预计:净利润550-823,"1、报告期内，我国汽车产销实现稳步增长，公司把握机遇，深耕汽车电子主业，推进客户结构与产品结构调整，实现营业收入同比增长约21%。2、公司在深耕汽车电子主业的同时，推进钙钛矿业务，报告期内钙钛矿业务处于投入期，预计本报告期亏损约1,079万元；本报告期预计税后非经常性损益约为368万元，而上年同期主要受处置长期股权投资影响税后非经常性损益金额为3,143.62万元。以上因素导致公司归属于上市公司股东的净利润同比下降72.18%-58.37%。3、报告期内，公司扣除非经常性损益后的净利润同比增长121.86%-132.75%，主要得益于公司汽车电子主业收入的增长。",1
300585.SZ,20240130,20231231,预减,-72.18,-58.37,550.0,823.0,1977.16,20240130,预计:净利润550-823,"1、报告期内，我国汽车产销实现稳步增长，公司把握机遇，深耕汽车电子主业，推进客户结构与产品结构调整，实现营业收入同比增长约21%。2、公司在深耕汽车电子主业的同时，推进钙钛矿业务，报告期内钙钛矿业务处于投入期，预计本报告期亏损约1,079万元；本报告期预计税后非经常性损益约为368万元，而上年同期主要受处置长期股权投资影响税后非经常性损益金额为3,143.62万元。以上因素导致公司归属于上市公司股东的净利润同比下降72.18%-58.37%。3、报告期内，公司扣除非经常性损益后的净利润同比增长121.86%-132.75%，主要得益于公司汽车电子主业收入的增长。",0
