ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
002979.SZ,20260702,20260630,预增,55.0,65.0,18436.0,19625.0,11894.14,20260702,预计:净利润18436-19625,"报告期内，公司经营情况有较大改善，业绩实现较大幅度增长，主要得益于以下几方面因素：1、下游智能制造的自动化设备市场环境有所回暖，劳动人口总体趋降、下游需求逐步恢复，公司业务订单情况有较大好转，叠加公司持续加大对重点战略性行业以及新兴业务领域的市场开拓力度，相关业务收入贡献逐步提升，对整体业绩形成积极带动；报告期实现营业收入138,281.44万元～142,289.59万元，比上年同期增长38%～42%。其中二季度营业收入比上年同期增长42%～48%。2、面对大宗商品及芯片等原材料价格大幅上涨的市场局面，报告期内公司积极落实“两提两降”经营策略：提升高端行业与高端客户、提升高端爆品与高端方案、降低管理成本与沟通成本、降低供应链成本与生产成本；通过优化内部管理、产品规划与市场推广，毛利率水平保持稳定，推动经营效益持续向好。3、公司在新兴业务与第二增长曲线，也取得较大突破与显著增长。",0
002979.SZ,20240704,20240630,预增,46.0,56.0,11010.0,11765.0,7541.36,20240704,预计:净利润11010-11765,1、随着公司营销升级战略成果逐渐显现，三线协同互锁共赢模式逐步发挥作用，公司营业收入实现恢复性增长，营业规模的增长带来利润的增长。2、公司新产品、新技术应用与突破，持续提升公司产品竞争力和利润空间。3、公司为在稳定中实施变革而额外支付的部分成本费用变少，销售费用及管理费用增长显著低于营业收入的增长；同时，随着股权激励计划的陆续解锁或到期，股份支付成本也在减少。,1
002979.SZ,20240704,20240630,预增,46.0,56.0,11010.0,11765.0,7541.36,20240704,预计:净利润11010-11765,1、随着公司营销升级战略成果逐渐显现，三线协同互锁共赢模式逐步发挥作用，公司营业收入实现恢复性增长，营业规模的增长带来利润的增长。2、公司新产品、新技术应用与突破，持续提升公司产品竞争力和利润空间。3、公司为在稳定中实施变革而额外支付的部分成本费用变少，销售费用及管理费用增长显著低于营业收入的增长；同时，随着股权激励计划的陆续解锁或到期，股份支付成本也在减少。,0
688320.SH,20260127,20251231,续亏,15.2,33.3715,-14000.0,-11000.0,-16509.44,20260127,预计:净利润-14000--11000,报告期内，公司营业收入增长，主要系报告期内下游锂电、电液与注塑、激光、包装等行业客户及ODM端订单增长所致；报告期内，公司归属于母公司所有者的净利润有所收窄，主要系公司营业收入增长带来毛利润增长、其他收益中即征即退及进项税加计扣除金额增加、非经常性损益带来的收益增加所致；报告期内，公司归属于母公司所有者扣除非经常性损益后的净利润略有收窄，主要系资产处置和公允价值变动带来收益同比增加，抵消了归母净利润的增长额所致。,1
688320.SH,20260127,20251231,续亏,15.2,33.3715,-14000.0,-11000.0,-16509.44,20260127,预计:净利润-14000--11000,报告期内，公司营业收入增长，主要系报告期内下游锂电、电液与注塑、激光、包装等行业客户及ODM端订单增长所致；报告期内，公司归属于母公司所有者的净利润有所收窄，主要系公司营业收入增长带来毛利润增长、其他收益中即征即退及进项税加计扣除金额增加、非经常性损益带来的收益增加所致；报告期内，公司归属于母公司所有者扣除非经常性损益后的净利润略有收窄，主要系资产处置和公允价值变动带来收益同比增加，抵消了归母净利润的增长额所致。,0
688320.SH,20250118,20241231,首亏,-432.3667,-365.1465,-17800.0,-14200.0,5355.53,20250118,预计:净利润-17800--14200,报告期内，公司营业收入、归属于母公司所有者的净利润和归属于母公司所有者的扣除非经常性损益的净利润出现较大幅度的下滑，主要基于以下原因：1、主营业务收入下降。公司的大客户、大终端主要集中在新能源行业。报告期内，因光伏行业产能饱和，扩产需求下降，公司产品在光伏行业客户的销量下降。2、期间费用增加。公司为攻占各细分行业市场，提升创新能力，新增了逆变、光伏储能、精密导轨丝杆、工业电机项目，优化控制器、变频器产品，开发细分行业解决方案应用控制系统，继续增加市场及研发投入；公司数字化工厂、杭州研究院募投项目转固定资产折旧增加，导致净利润同比降低。3、资产减值增加。因公司产品更新换代、迭代升级，以前年度采购储备的电子原材料消耗速度下降、库龄增加，实际资产减值金额需依据会计师事务所审计后的数据进行确定。,0
688160.SH,20260130,20251231,预增,39.08,63.63,6800.0,8000.0,4889.16,20260130,预计:净利润6800-8000,受益于机器人行业需求快速增长，公司机器人业务营收同比大幅提升，成为驱动公司整体业绩增长的核心引擎；同时，公司通过精细化运营管理，实施控费增效措施，期间费用增长幅度小于收入增长幅度，使得净利润实现快速增长。,1
688160.SH,20260130,20251231,预增,39.08,63.63,6800.0,8000.0,4889.16,20260130,预计:净利润6800-8000,受益于机器人行业需求快速增长，公司机器人业务营收同比大幅提升，成为驱动公司整体业绩增长的核心引擎；同时，公司通过精细化运营管理，实施控费增效措施，期间费用增长幅度小于收入增长幅度，使得净利润实现快速增长。,0
300124.SZ,20260210,20251231,略增,16.0,26.0,497117.0,539972.0,428549.33,20260210,预计:净利润497117-539972,1.报告期内，公司营业收入取得较好增长，主要系:①受下游客户定点车型放量等因素影响，新能源汽车业务收入同比实现较好增长；②受下游行业结构性增长、公司多产品解决方案与上顶策略持续深化等因素影响，通用自动化业务收入同比实现较好增长；③受益于跨国客户及后服务市场的持续耕耘，智慧电梯业务同比略有增长。2.报告期内，公司研发费用增速高于收入同比增速，主要原因系：①公司持续提升核心技术竞争力，加快产品升级迭代；②加大海外产品、软件与数字化产品的开发投入；③加大智能机器人、数字能源、智能底盘等战略新业务投入。3.报告期内，公司归属于上市公司股东的净利润及扣除非经常性损益后的归属于上市公司股东的净利润均实现较好增长，主要原因系公司营业收入增长较好、成本及费用管控得当。,1
300124.SZ,20260210,20251231,略增,16.0,26.0,497117.0,539972.0,428549.33,20260210,预计:净利润497117-539972,1.报告期内，公司营业收入取得较好增长，主要系:①受下游客户定点车型放量等因素影响，新能源汽车业务收入同比实现较好增长；②受下游行业结构性增长、公司多产品解决方案与上顶策略持续深化等因素影响，通用自动化业务收入同比实现较好增长；③受益于跨国客户及后服务市场的持续耕耘，智慧电梯业务同比略有增长。2.报告期内，公司研发费用增速高于收入同比增速，主要原因系：①公司持续提升核心技术竞争力，加快产品升级迭代；②加大海外产品、软件与数字化产品的开发投入；③加大智能机器人、数字能源、智能底盘等战略新业务投入。3.报告期内，公司归属于上市公司股东的净利润及扣除非经常性损益后的归属于上市公司股东的净利润均实现较好增长，主要原因系公司营业收入增长较好、成本及费用管控得当。,0
300124.SZ,20241018,20240930,续盈,-4.0,6.0,318659.0,351853.0,331936.76,20241018,预计:净利润318659-351853,1.报告期内，公司营业收入保持较快增长，主要是新能源汽车业务收入同比快速增长，通用自动化业务收入略有增长；2.报告期内，公司产品综合毛利率同比下降，主要系公司产品收入结构变化影响及市场竞争加剧影响；3.报告期内，公司在加大国际化、能源管理、数字化等战略业务投入的同时，对费用进行总体调控，公司研发、销售、管理等费用增速低于收入增速；4.报告期内，公司公允价值变动收益及投资收益同比下降，主要系股权类投资项目的公允价值变动收益同比下降；5.报告期内，公司信用减值损失同比下降，主要系计提应收账款坏账准备同比减少；6.报告期内，公司资产处置收益同比增加，主要系子公司搬迁确认房产处置收益影响；7.报告期内，公司所得税费用同比增加，主要系公司上年同期部分子公司适用税收优惠政策使得所得税费用较低，导致本期所得税费用同比增加。,0
300124.SZ,20240726,20240630,续盈,-5.0,5.0,197308.0,218077.0,207692.34,20240726,预计:净利润197308-218077,1.报告期内，公司营业收入保持较快增长，主要得益于新能源汽车业务收入同比快速增长，通用自动化业务收入同比稳健增长；2.报告期内，公司产品综合毛利率同比有所下降，主要系公司产品收入结构变化及市场竞争加剧影响；3.报告期内，公司投资收益与公允价值变动收益同比下降，主要系汇率波动和股权类投资项目公允价值变动收益同比下降；4.报告期内，公司归属于上市公司股东的扣除非经常性损益后的净利润同比稳健增长，主要得益于：（1）公司营业收入同比增长较快；（2）公司在大力投入国际化、能源管理、数字化等战略业务的同时，对费用进行总体调控，公司销售、管理、研发等费用增速低于收入增速；（3）由于计提的应收账款坏账准备同比减少，公司信用减值损失同比下降。,1
300124.SZ,20240726,20240630,续盈,-5.0,5.0,197308.0,218077.0,207692.34,20240726,预计:净利润197308-218077,1.报告期内，公司营业收入保持较快增长，主要得益于新能源汽车业务收入同比快速增长，通用自动化业务收入同比稳健增长；2.报告期内，公司产品综合毛利率同比有所下降，主要系公司产品收入结构变化及市场竞争加剧影响；3.报告期内，公司投资收益与公允价值变动收益同比下降，主要系汇率波动和股权类投资项目公允价值变动收益同比下降；4.报告期内，公司归属于上市公司股东的扣除非经常性损益后的净利润同比稳健增长，主要得益于：（1）公司营业收入同比增长较快；（2）公司在大力投入国际化、能源管理、数字化等战略业务的同时，对费用进行总体调控，公司销售、管理、研发等费用增速低于收入增速；（3）由于计提的应收账款坏账准备同比减少，公司信用减值损失同比下降。,0
300124.SZ,20240415,20240331,略增,0.0,15.0,74715.0,85922.0,74715.21,20240415,预计:净利润74715-85922,1.报告期内，公司新能源汽车业务收入同比快速增长，通用自动化业务收入同比稳健增长，智慧电梯业务收入同比略有增长；2.报告期内，公司产品综合毛利率同比有所下降，主要原因系公司产品收入结构变化影响及市场竞争加剧影响；3.报告期内，公司公允价值变动收益同比下降，主要原因系股权类投资项目的公允价值变动收益同比下降；4.报告期内，公司归属于上市公司股东的扣除非经常性损益的净利润同比增长较好，主要得益于：①公司营业收入同比增长较快；②公司在加大国际化、能源管理、数字化等战略业务投入的同时，对费用进行总体调控，公司研发、销售、管理等费用合计增速低于收入增速。,1
300124.SZ,20240415,20240331,略增,0.0,15.0,74715.0,85922.0,74715.21,20240415,预计:净利润74715-85922,1.报告期内，公司新能源汽车业务收入同比快速增长，通用自动化业务收入同比稳健增长，智慧电梯业务收入同比略有增长；2.报告期内，公司产品综合毛利率同比有所下降，主要原因系公司产品收入结构变化影响及市场竞争加剧影响；3.报告期内，公司公允价值变动收益同比下降，主要原因系股权类投资项目的公允价值变动收益同比下降；4.报告期内，公司归属于上市公司股东的扣除非经常性损益的净利润同比增长较好，主要得益于：①公司营业收入同比增长较快；②公司在加大国际化、能源管理、数字化等战略业务投入的同时，对费用进行总体调控，公司研发、销售、管理等费用合计增速低于收入增速。,0
300124.SZ,20240130,20231231,略增,6.0,15.0,457895.0,496773.0,431976.24,20240130,预计:净利润457895-496773,1.报告期内，公司凭借国产龙头品牌优势、多产品综合解决方案优势及深挖下游行业结构性增长机会，使得通用自动化业务收入同比实现较快增长；得益于新能源汽车渗透率持续上升，下游客户定点车型放量等因素，新能源汽车业务收入同比实现快速增长；受到房地产行业影响，智慧电梯业务收入同比略有增长；2.报告期内，公司产品综合毛利率同比有所下降，主要原因系公司产品收入结构变化影响；3.报告期内，受汇率波动影响，公司汇兑收益同比增加，财务费用同比减少；4.报告期内，公司投资收益及公允价值变动收益同比下降，主要原因系股权类投资项目（含海外基金投资项目）的公允价值变动收益同比下降；5.报告期内，公司扣除非经常性损益后的归属于上市公司股东的净利润同比增长较好，主要得益于：①公司营业收入同比增长较快；②公司在加大国际化、能源管理、数字化等战略业务投入的同时，对费用进行总体调控，公司研发、销售、管理等费用合计增速与收入增速基本同步。,1
300124.SZ,20240130,20231231,略增,6.0,15.0,457895.0,496773.0,431976.24,20240130,预计:净利润457895-496773,1.报告期内，公司凭借国产龙头品牌优势、多产品综合解决方案优势及深挖下游行业结构性增长机会，使得通用自动化业务收入同比实现较快增长；得益于新能源汽车渗透率持续上升，下游客户定点车型放量等因素，新能源汽车业务收入同比实现快速增长；受到房地产行业影响，智慧电梯业务收入同比略有增长；2.报告期内，公司产品综合毛利率同比有所下降，主要原因系公司产品收入结构变化影响；3.报告期内，受汇率波动影响，公司汇兑收益同比增加，财务费用同比减少；4.报告期内，公司投资收益及公允价值变动收益同比下降，主要原因系股权类投资项目（含海外基金投资项目）的公允价值变动收益同比下降；5.报告期内，公司扣除非经常性损益后的归属于上市公司股东的净利润同比增长较好，主要得益于：①公司营业收入同比增长较快；②公司在加大国际化、能源管理、数字化等战略业务投入的同时，对费用进行总体调控，公司研发、销售、管理等费用合计增速与收入增速基本同步。,0
002527.SZ,20260120,20251231,扭亏,101.7356,102.6034,500.0,750.0,-28807.98,20260120,预计:净利润500-750,报告期内，本公司主要因资产减值减少以及政府奖励等非经常性损益增加，实现了扭亏为盈。,0
002527.SZ,20250715,20250630,扭亏,108.2664,112.2663,155.0,230.0,-1875.05,20250715,预计:净利润155-230,1、报告期内，公司积极响应市场需求，强化产品和方案竞争力，实现了营业收入的稳步提升；2、报告期内，公司通过强化全面预算管理，开源节流，实现了公司经营费用效率的提升；3、报告期内，提升了资金周转效率，降低了融资规模，同时整合了银行资源降低融资利率，实现了融资成本的下降。,0
002527.SZ,20250118,20241231,续亏,3.1749,51.1917,-36700.0,-18500.0,-37903.39,20250118,预计:净利润-36700--18500,公司本期整体亏损较上年同期减少的主要原因：1、根据《企业会计准则》《股票上市规则》等有关规定以及结合目前市场经营环境，基于谨慎性原则，公司拟对公司前期收购股权形成的商誉以及其他各项资产进行减值测试，预计本期计提金额较上年同期相比减少，最终减值金额将由公司聘请的具备证券期货从业资格的评估机构及审计机构进行评估和审计后确定。2、报告期内，公司坚持全流程精细化管理，加强组织能力建设、人才梯队建设以及成本管控，公司毛利率和净利率有所提升。,0
002527.SZ,20240711,20240630,首亏,-118.29,-109.85,-2270.0,-1222.0,12408.26,20240711,预计:净利润-2270--1222,"1、报告期内，公司积极推进精益化管理，实施降本增效措施，规范公司治理。但一方面由于公司电梯控制产品及系统业务与房地产行业相关。报告期内，房地产行业竣工面积下降，房地产行业景气度欠佳，公司电梯控制产品及系统业务收入下滑导致利润有所减少。另一方面由于工业机器人系统行业竞争激烈，公司部分订单确认收入的时点因客户的整体固定资产投资放缓而推迟，公司工业机器人系统业务收入下降导致利润下降。但公司工业机器人本体业务基本持平。2、去年同期公司确认了转让孙公司的股权投资收益14,888.17万元，报告期内未有相关事项。",1
002527.SZ,20240711,20240630,首亏,-118.29,-109.85,-2270.0,-1222.0,12408.26,20240711,预计:净利润-2270--1222,"1、报告期内，公司积极推进精益化管理，实施降本增效措施，规范公司治理。但一方面由于公司电梯控制产品及系统业务与房地产行业相关。报告期内，房地产行业竣工面积下降，房地产行业景气度欠佳，公司电梯控制产品及系统业务收入下滑导致利润有所减少。另一方面由于工业机器人系统行业竞争激烈，公司部分订单确认收入的时点因客户的整体固定资产投资放缓而推迟，公司工业机器人系统业务收入下降导致利润下降。但公司工业机器人本体业务基本持平。2、去年同期公司确认了转让孙公司的股权投资收益14,888.17万元，报告期内未有相关事项。",0
002527.SZ,20240131,20231231,续亏,68.15,76.9,-33660.0,-24411.0,-105695.15,20240131,预计:净利润-33660--24411,"公司本期整体亏损较上年同期减少的主要原因：1、根据《会计监管风险提示第8号—商誉减值》《企业会计准则第8号—资产减值》及相关会计政策规定，基于谨慎性原则，公司拟对公司前期收购股权形成的商誉进行减值测试，预计本期计提金额较同期相比减少，截至目前，相关减值测试工作尚在进行中，最终商誉减值准备计提金额将由公司聘请的具备证券期货从业资格的评估机构及审计机构进行评估和审计后确定。2、报告期内，公司坚持聚焦战略规划，有效落实年度经营目标，营业收入较去年增长，经营层加强经营管理，大力推行降本增效措施，综合盈利能力有所提升。3、本报告期内预计非经常性损益对归属于上市公司股东的净利润的影响金额约为14,686.90万元，主要为转让孙公司股权所致。",1
002527.SZ,20240131,20231231,续亏,68.15,76.9,-33660.0,-24411.0,-105695.15,20240131,预计:净利润-33660--24411,"公司本期整体亏损较上年同期减少的主要原因：1、根据《会计监管风险提示第8号—商誉减值》《企业会计准则第8号—资产减值》及相关会计政策规定，基于谨慎性原则，公司拟对公司前期收购股权形成的商誉进行减值测试，预计本期计提金额较同期相比减少，截至目前，相关减值测试工作尚在进行中，最终商誉减值准备计提金额将由公司聘请的具备证券期货从业资格的评估机构及审计机构进行评估和审计后确定。2、报告期内，公司坚持聚焦战略规划，有效落实年度经营目标，营业收入较去年增长，经营层加强经营管理，大力推行降本增效措施，综合盈利能力有所提升。3、本报告期内预计非经常性损益对归属于上市公司股东的净利润的影响金额约为14,686.90万元，主要为转让孙公司股权所致。",0
002747.SZ,20260122,20251231,扭亏,104.32,106.17,3500.0,5000.0,-81044.45,20260122,预计:净利润3500-5000,"报告期内，归属于上市公司股东的净利润实现扭亏为盈，主要原因为：1、报告期内，埃斯顿工业机器人出货量继续保持增长，特别在汽车、电子、锂电等行业持续突破，市场份额进一步提升，公司国内营业收入较上年同期实现较好增长。2、上年度公司计提资产减值（包括商誉等重大资产减值）合计金额46,646.73万元，经初步测算，本年度预计不会发生重大资产减值事项。",0
002747.SZ,20250715,20250630,扭亏,100.0,120.43,0.0,1500.0,-7341.6,20250715,预计:净利润0-1500,"1、报告期内，围绕“全球布局-战略聚焦-技术突破-运营提效”为战略指引，公司经营发展稳中向好，核心竞争力持续增强。2025年1-6月，归属于上市公司股东的净利润实现扭亏为盈，主要原因如下：（1）报告期内，随着市场需求回暖及国产替代进程加速，埃斯顿工业机器人出货量持续增长，市场份额进一步提升，公司国内营业收入较上年同期实现较好增长，通过加强应收账款回收力度、优化供应链等措施，公司经营性现金流明显改善；（2）报告期内，通过全面预算管理，持续推进降本增效、强化执行与考核机制，公司期间费用率较上年同期有所下降；（3）报告期内，参股公司公允价值变动等非经常性损益增加归属于上市公司股东的净利润约2,500万元。2、报告期内，公司积极布局全球化业务，继续加大国际市场的开拓及出海业务。由于组建海外团队、新市场拓展、品牌及产品宣传展览等费用增加较多，公司扣除非经常性损益后的净利润仍为亏损，但亏损已显著收窄。",0
002747.SZ,20250125,20241231,首亏,-662.79,-581.33,-76000.0,-65000.0,13504.19,20250125,预计净利润-76000~-65000万,"1、报告期内，公司通过推行大客户战略已全面进入汽车、新能源电池等国际品牌垄断的工业机器人主要细分及高壁垒应用领域，进一步提升市场份额。受到下游行业市场波动的影响，公司工业机器人及智能制造系统业务营业收入较去年同期有所下滑，其中：公司全资子公司德国克鲁斯受国内重工行业下游需求不足、欧洲市场需求疲软及持续通胀等多重因素影响，营业收入较去年同期明显减少；埃斯顿工业机器人在光伏行业的销售收入较去年同期下滑严重，在汽车、电子、金属加工等行业实现较好增长的对冲下，埃斯顿工业机器人业务整体保持平稳增长。报告期内，公司积极应对市场竞争，坚持推进大客户战略，平均销售价格有所降低，加之产能提升使得折旧摊销等固定成本增加，造成毛利率一定程度的下滑，同时收入实现不及预期，导致公司产生较大的经营性亏损。2、报告期内，公司期间费用增加，特别是人员费用较上年同期增加较多。一方面公司坚持长期主义，始终保持高研发投入，持续引进优秀人员并注重人才梯队建设；另一方面由于销售不及预期造成费用率上升，增加经营亏损。3、报告期内，子公司德国克鲁斯营业收入减少，净利润较去年同期显著下滑。子公司扬州曙光和上海普莱克斯由于在不同程度上受行业整体市场变化、项目推迟、竞争加剧等因素影响，导致收入及利润较大下滑。经公司与评估机构及年审会计师事务所沟通，上述三家子公司所形成的商誉存在减值迹象，经初步评估和测试，公司预计2024年计提商誉减值合计超4亿元。三家子公司经营业绩下滑造成公司整体经营利润较去年同期减少超1亿元。上述因素对公司2024年业绩造成重大影响。4、报告期内，根据公司当前经营情况，基于谨慎性考虑，并经与年审会计师沟通，公司对本年形成可抵扣亏损对应的递延所得税资产不予确认，且对历史已形成的递延所得税资产进行减计，预计所得税费用较去年同期增加近4,000万元。另外，公司预计2024年度计提存货减值和应收款项信用减值较去年有所增加。5、报告期内，非经常性损益对归属于上市公司股东的净利润影响较上年同期减少约3,000万元，主要为参股公司公允价值变动损益较上年同期减少。",1
002747.SZ,20250125,20241231,首亏,-662.79,-581.33,-76000.0,-65000.0,13504.19,20250125,预计:净利润-76000--65000,"1、报告期内，公司通过推行大客户战略已全面进入汽车、新能源电池等国际品牌垄断的工业机器人主要细分及高壁垒应用领域，进一步提升市场份额。受到下游行业市场波动的影响，公司工业机器人及智能制造系统业务营业收入较去年同期有所下滑，其中：公司全资子公司德国克鲁斯受国内重工行业下游需求不足、欧洲市场需求疲软及持续通胀等多重因素影响，营业收入较去年同期明显减少；埃斯顿工业机器人在光伏行业的销售收入较去年同期下滑严重，在汽车、电子、金属加工等行业实现较好增长的对冲下，埃斯顿工业机器人业务整体保持平稳增长。报告期内，公司积极应对市场竞争，坚持推进大客户战略，平均销售价格有所降低，加之产能提升使得折旧摊销等固定成本增加，造成毛利率一定程度的下滑，同时收入实现不及预期，导致公司产生较大的经营性亏损。2、报告期内，公司期间费用增加，特别是人员费用较上年同期增加较多。一方面公司坚持长期主义，始终保持高研发投入，持续引进优秀人员并注重人才梯队建设；另一方面由于销售不及预期造成费用率上升，增加经营亏损。3、报告期内，子公司德国克鲁斯营业收入减少，净利润较去年同期显著下滑。子公司扬州曙光和上海普莱克斯由于在不同程度上受行业整体市场变化、项目推迟、竞争加剧等因素影响，导致收入及利润较大下滑。经公司与评估机构及年审会计师事务所沟通，上述三家子公司所形成的商誉存在减值迹象，经初步评估和测试，公司预计2024年计提商誉减值合计超4亿元。三家子公司经营业绩下滑造成公司整体经营利润较去年同期减少超1亿元。上述因素对公司2024年业绩造成重大影响。4、报告期内，根据公司当前经营情况，基于谨慎性考虑，并经与年审会计师沟通，公司对本年形成可抵扣亏损对应的递延所得税资产不予确认，且对历史已形成的递延所得税资产进行减计，预计所得税费用较去年同期增加近4,000万元。另外，公司预计2024年度计提存货减值和应收款项信用减值较去年有所增加。5、报告期内，非经常性损益对归属于上市公司股东的净利润影响较上年同期减少约3,000万元，主要为参股公司公允价值变动损益较上年同期减少。",0
002747.SZ,20240711,20240630,首亏,-187.27,-166.73,-8500.0,-6500.0,9740.28,20240711,预计:净利润-8500--6500,"1、报告期内，受到下游行业市场波动影响，公司在新能源等重点行业特别是光伏行业的销售收入相比去年同期下滑严重，为保持市场份额提升，在参与市场竞争中，也造成毛利率有一定下滑，使得公司毛利额相比去年同期减少。2、报告期内，基于公司“从跟随到超越”的战略目标，始终坚持高研发投入策略，并持续引进优秀人员，人员费用支出较上年同期有较大增长，同时折旧摊销等固定成本费用增加。由于收入增长不及预期，费用率上升，对公司净利润影响较大。我们认为：公司的基本面没有变化，短期的不利因素不会改变公司中长期发展前景。公司始终坚定信心，通过国内国外“双轮驱动”，持续优化管理，提升经营质量。公司将继续在研发能力和销售渠道上进行投入，同时公司将密切关注市场趋势,积极拓宽业务,采取有效降本增效措施，提高公司综合竞争力，尽快改善公司盈利能力。",1
002747.SZ,20240711,20240630,首亏,-187.27,-166.73,-8500.0,-6500.0,9740.28,20240711,预计:净利润-8500--6500,"1、报告期内，受到下游行业市场波动影响，公司在新能源等重点行业特别是光伏行业的销售收入相比去年同期下滑严重，为保持市场份额提升，在参与市场竞争中，也造成毛利率有一定下滑，使得公司毛利额相比去年同期减少。2、报告期内，基于公司“从跟随到超越”的战略目标，始终坚持高研发投入策略，并持续引进优秀人员，人员费用支出较上年同期有较大增长，同时折旧摊销等固定成本费用增加。由于收入增长不及预期，费用率上升，对公司净利润影响较大。我们认为：公司的基本面没有变化，短期的不利因素不会改变公司中长期发展前景。公司始终坚定信心，通过国内国外“双轮驱动”，持续优化管理，提升经营质量。公司将继续在研发能力和销售渠道上进行投入，同时公司将密切关注市场趋势,积极拓宽业务,采取有效降本增效措施，提高公司综合竞争力，尽快改善公司盈利能力。",0
603662.SH,20250412,20250331,预增,58.48,91.76,6818.0,8250.0,4302.17,20250412,预计:净利润6818-8250,（一）非经常性损益的影响报告期内，公司非经常性损益对本期净利润影响较大，主要系公司交易性金融资产收益较上年同期增长所致。（二）主营业务影响公司围绕传感器和物联网两大领域持续深耕，切实推进传感器产业森林的战略布局。公司2024年下半年度投资布局的传感器及物联网企业纳入合并报表范围，导致本期公司主营业务收入与扣非净利润相比去年同期增长。,0
300007.SZ,20260129,20251231,预增,63.01,128.22,12500.0,17500.0,7668.03,20260129,预计:净利润12500-17500,"2025年度，公司业绩变动主要原因如下：1、报告期内，公司始终保持战略定力，以“强基固本新链发力精耕细作效能升级”为目标，持续深耕主业，夯实核心业务竞争力，筑牢业绩增长基本盘，公司传感器、智能仪表、智慧化解决方案三大业务协同发力，营收与盈利同步提升；同时公司智能仪表和相关智慧化解决方案业务在重点城市及关键领域打造多个标杆项目，以标杆效应带动全国市场拓展，有效促进业务规模持续增长；此外，公司积极创新合作模式，结合市场需求延伸服务领域，提升客户粘性，多环节合力发展，推动业绩增长。2、报告期内，非经常性损益对归属于上市公司股东的净利润影响额约为10,000万元，主要源于收到的政府补助，以及因剥离非核心业务而出售郑州汉威智源科技有限公司部分股权所产生的投资收益。",1
300007.SZ,20260129,20251231,预增,63.01,128.22,12500.0,17500.0,7668.03,20260129,预计:净利润12500-17500,"2025年度，公司业绩变动主要原因如下：1、报告期内，公司始终保持战略定力，以“强基固本新链发力精耕细作效能升级”为目标，持续深耕主业，夯实核心业务竞争力，筑牢业绩增长基本盘，公司传感器、智能仪表、智慧化解决方案三大业务协同发力，营收与盈利同步提升；同时公司智能仪表和相关智慧化解决方案业务在重点城市及关键领域打造多个标杆项目，以标杆效应带动全国市场拓展，有效促进业务规模持续增长；此外，公司积极创新合作模式，结合市场需求延伸服务领域，提升客户粘性，多环节合力发展，推动业绩增长。2、报告期内，非经常性损益对归属于上市公司股东的净利润影响额约为10,000万元，主要源于收到的政府补助，以及因剥离非核心业务而出售郑州汉威智源科技有限公司部分股权所产生的投资收益。",0
300007.SZ,20240130,20231231,预减,-56.55,-45.69,12000.0,15000.0,27619.74,20240130,预计:净利润12000-15000,"2023年，公司始终保持战略定力，以“固本拓新，持续开创高质量发展新格局”为目标，以“战略牵引、创新驱动、平台支撑、协同发力”为中心策略，稳步推进各项工作。报告期内，除公用事业板块外，公司传感器、智能仪表及物联网综合解决方案等业务板块的营业收入整体实现稳步增长，其中：汽车领域传感产品已经取得数百万支定点，激光类产品已开始稳步推向市场，为未来发展打下坚实基础；智能仪表业务整体仍呈现较好的发展势头，燃气类安全仪表继续实现快速增长；物联网综合解决方案业务随着智慧环保的大幅减亏以及其他业务盈利能力的增强，整体板块经营业绩不断好转。2023年度公司净利润同比下降的主要原因是：1、报告期内，公司持续加大市场拓展力度，不断提升研发投入，各项费用较去年同期出现一定程度增加。同时，在行业竞争加剧以及部分业务落地进度不及预期等因素影响下，公司部分费用投入暂未能有效转化为业绩产出。2、报告期内，公司传感器业务继续加大新技术、新产品的开发力度，并加强在汽车、光电、柔性压力等新业务领域的市场投入；同时，面对市场竞争影响，部分低毛利传感器产品短期内在销售结构中占比较大，拉低了传感器业务的综合毛利率水平，上述情况造成了传感器业务板块整体利润贡献有所下滑。3、在公用事业板块方面，受2022年度郑州汉威公用事业科技有限公司出表影响，本报告期营业收入较去年出现较大幅度下滑，同时该出表事项产生的投资收益增厚2022年度归属于上市公司股东的净利润约1.14亿元，本报告期无此收益。剔除上述公用出表的影响后，公司2023年归属于上市公司股东的净利润较上年同期下降7.38%-25.91%。公司2023年度非经常性损益的金额预计为6,000-7,500万元，2022年度非经常性损益的金额为19,065万元。",1
